ts_code,symbol,exchange,name,fut_code,multiplier,trade_unit,per_unit,quote_unit,quote_unit_desc,d_mode_desc,list_date,delist_date,d_month,last_ddate
FU1608.SHF,FU1608,SHFE,燃油1608,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-08-03,2016-07-29,201608,2016-08-05
RU9709.SHF,RU9709,SHFE,橡胶9709,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-04-14,1997-09-15,199709,1997-09-22
AL0302.SHF,AL0302,SHFE,沪铝0302,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2002-07-16,2003-02-17,200302,2003-02-24
CU1608.SHF,CU1608,SHFE,沪铜1608,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
HC1608.SHF,HC1608,SHFE,热轧卷板1608,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
RU1608.SHF,RU1608,SHFE,橡胶1608,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
NI1608.SHF,NI1608,SHFE,沪镍1608,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
AG1608.SHF,AG1608,SHFE,沪银1608,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
RB1608.SHF,RB1608,SHFE,螺纹钢1608,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
WR1608.SHF,WR1608,SHFE,线材1608,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
SN1608.SHF,SN1608,SHFE,沪锡1608,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-08-18,2016-08-15,201608,2016-08-22
FU0811.SHF,FU0811,SHFE,燃油0811,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-11-01,2008-10-31,200811,2008-11-07
RU0507.SHF,RU0507,SHFE,橡胶0507,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2004-07-16,2005-07-15,200507,2005-07-22
CU1609.SHF,CU1609,SHFE,沪铜1609,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
AL1609.SHF,AL1609,SHFE,沪铝1609,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
RU1609.SHF,RU1609,SHFE,橡胶1609,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
ZN1609.SHF,ZN1609,SHFE,沪锌1609,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
RB1609.SHF,RB1609,SHFE,螺纹钢1609,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
WR1609.SHF,WR1609,SHFE,线材1609,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
AU1610.SHF,AU1610,SHFE,沪金1610,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2015-09-16,2016-10-17,201610,2016-10-24
HC1609.SHF,HC1609,SHFE,热轧卷板1609,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
PB1609.SHF,PB1609,SHFE,沪铅1609,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
SN1609.SHF,SN1609,SHFE,沪锡1609,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-09-16,2016-09-19,201609,2016-09-26
AL0111.SHF,AL0111,SHFE,沪铝0111,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2001-03-02,2001-11-15,200111,2001-11-22
RU0007.SHF,RU0007,SHFE,橡胶0007,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1999-11-24,2000-07-17,200007,2000-07-24
FU1610.SHF,FU1610,SHFE,燃油1610,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-10-08,2016-09-30,201610,2016-10-14
RU9810.SHF,RU9810,SHFE,橡胶9810,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1998-05-13,1998-10-15,199810,1998-10-22
CU9606.SHF,CU9606,SHFE,沪铜9606,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1995-11-10,1996-06-17,199606,1996-06-24
FU0705.SHF,FU0705,SHFE,燃油0705,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-05-08,2007-04-30,200705,2007-05-14
AU1003.SHF,AU1003,SHFE,沪金1003,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2009-03-17,2010-03-15,201003,2010-03-22
CU1610.SHF,CU1610,SHFE,沪铜1610,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2015-10-16,2016-10-17,201610,2016-10-24
BU1604.SHF,BU1604,SHFE,沥青1604,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2015-10-16,2016-04-15,201604,2016-04-22
HC1610.SHF,HC1610,SHFE,热轧卷板1610,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-10-16,2016-10-17,201610,2016-10-24
PB1610.SHF,PB1610,SHFE,沪铅1610,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-10-16,2016-10-17,201610,2016-10-24
RU0303.SHF,RU0303,SHFE,橡胶0303,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2002-06-18,2003-03-17,200303,2003-03-24
RU0904.SHF,RU0904,SHFE,橡胶0904,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2008-04-16,2009-04-15,200904,2009-04-22
AL0201.SHF,AL0201,SHFE,沪铝0201,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2001-06-06,2002-01-15,200201,2002-01-22
NI1611.SHF,NI1611,SHFE,沪镍1611,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-11-17,2016-11-15,201611,2016-11-22
AU1612.SHF,AU1612,SHFE,沪金1612,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2015-11-17,2016-12-15,201612,2016-12-22
HC1611.SHF,HC1611,SHFE,热轧卷板1611,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-11-17,2016-11-15,201611,2016-11-22
PB1611.SHF,PB1611,SHFE,沪铅1611,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-11-17,2016-11-15,201611,2016-11-22
ZN1611.SHF,ZN1611,SHFE,沪锌1611,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2015-11-17,2016-11-15,201611,2016-11-22
ZN0712.SHF,ZN0712,SHFE,沪锌0712,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-03-26,2007-12-17,200712,2007-12-24
CU0312.SHF,CU0312,SHFE,沪铜0312,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2003-01-23,2003-12-15,200312,2003-12-22
AG1612.SHF,AG1612,SHFE,沪银1612,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2015-12-16,2016-12-15,201612,2016-12-22
HC1612.SHF,HC1612,SHFE,热轧卷板1612,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2015-12-16,2016-12-15,201612,2016-12-22
NI1612.SHF,NI1612,SHFE,沪镍1612,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-12-16,2016-12-15,201612,2016-12-22
SN1612.SHF,SN1612,SHFE,沪锡1612,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2015-12-16,2016-12-15,201612,2016-12-22
CU9904.SHF,CU9904,SHFE,沪铜9904,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1998-08-12,1999-04-15,199904,1999-04-22
CU9711.SHF,CU9711,SHFE,沪铜9711,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1997-05-16,1997-11-17,199711,1997-11-24
CU0701.SHF,CU0701,SHFE,沪铜0701,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2006-01-17,2007-01-15,200701,2007-01-22
FU1703.SHF,FU1703,SHFE,燃油1703,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-03-01,2017-02-28,201703,2017-03-07
ZN0709.SHF,ZN0709,SHFE,沪锌0709,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-03-26,2007-09-17,200709,2007-09-24
AL0904.SHF,AL0904,SHFE,沪铝0904,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-04-16,2009-04-15,200904,2009-04-22
CU0301.SHF,CU0301,SHFE,沪铜0301,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2002-04-22,2003-01-15,200301,2003-01-22
FU0609.SHF,FU0609,SHFE,燃油0609,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-09-01,2006-08-31,200609,2006-09-07
AL1701.SHF,AL1701,SHFE,沪铝1701,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-23
RU1701.SHF,RU1701,SHFE,橡胶1701,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-23
AG1701.SHF,AG1701,SHFE,沪银1701,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-01-18,2017-01-16,201701,2017-01-23
HC1701.SHF,HC1701,SHFE,热轧卷板1701,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-23
SN1701.SHF,SN1701,SHFE,沪锡1701,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-23
ZN0911.SHF,ZN0911,SHFE,沪锌0911,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-11-18,2009-11-16,200911,2009-11-23
FU0503.SHF,FU0503,SHFE,燃油0503,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2004-08-25,2005-02-28,200503,2005-03-07
FU1702.SHF,FU1702,SHFE,燃油1702,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-02-01,2017-01-26,201702,2017-02-09
RU0409.SHF,RU0409,SHFE,橡胶0409,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2003-09-16,2004-09-15,200409,2004-09-22
AL1702.SHF,AL1702,SHFE,沪铝1702,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-02-16,2017-02-15,201702,2017-02-22
RB1702.SHF,RB1702,SHFE,螺纹钢1702,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-02-16,2017-02-15,201702,2017-02-22
BU1608.SHF,BU1608,SHFE,沥青1608,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-02-16,2016-08-15,201608,2016-08-22
RU0208.SHF,RU0208,SHFE,橡胶0208,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2002-03-29,2002-08-15,200208,2002-08-22
AL1703.SHF,AL1703,SHFE,沪铝1703,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-03-16,2017-03-15,201703,2017-03-22
AU1704.SHF,AU1704,SHFE,沪金1704,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2016-03-16,2017-04-17,201704,2017-04-24
HC1703.SHF,HC1703,SHFE,热轧卷板1703,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-03-16,2017-03-15,201703,2017-03-22
PB1703.SHF,PB1703,SHFE,沪铅1703,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-03-16,2017-03-15,201703,2017-03-22
NI1703.SHF,NI1703,SHFE,沪镍1703,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-03-16,2017-03-15,201703,2017-03-22
FU1704.SHF,FU1704,SHFE,燃油1704,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-04-01,2017-03-31,201704,2017-04-11
FU0808.SHF,FU0808,SHFE,燃油0808,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-08-01,2008-07-31,200808,2008-08-07
RU0605.SHF,RU0605,SHFE,橡胶0605,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2005-05-17,2006-05-15,200605,2006-05-22
AG1704.SHF,AG1704,SHFE,沪银1704,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
AL1704.SHF,AL1704,SHFE,沪铝1704,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
HC1704.SHF,HC1704,SHFE,热轧卷板1704,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
RB1704.SHF,RB1704,SHFE,螺纹钢1704,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
RU1704.SHF,RU1704,SHFE,橡胶1704,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
WR1704.SHF,WR1704,SHFE,线材1704,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-04-18,2017-04-17,201704,2017-04-24
CU9802.SHF,CU9802,SHFE,沪铜9802,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1997-07-30,1998-02-16,199802,1998-02-23
ZN0707.SHF,ZN0707,SHFE,沪锌0707,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-03-26,2007-07-16,200707,2007-07-23
RU1705.SHF,RU1705,SHFE,橡胶1705,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
RB1705.SHF,RB1705,SHFE,螺纹钢1705,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
SN1705.SHF,SN1705,SHFE,沪锡1705,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
BU1611.SHF,BU1611,SHFE,沥青1611,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-05-17,2016-11-15,201611,2016-11-22
PB1705.SHF,PB1705,SHFE,沪铅1705,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
CU1705.SHF,CU1705,SHFE,沪铜1705,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
AG1705.SHF,AG1705,SHFE,沪银1705,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
AL1705.SHF,AL1705,SHFE,沪铝1705,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
ZN1705.SHF,ZN1705,SHFE,沪锌1705,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-22
FU1706.SHF,FU1706,SHFE,燃油1706,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-06-01,2017-05-31,201706,2017-06-07
RU9611.SHF,RU9611,SHFE,橡胶9611,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1996-05-24,1996-11-15,199611,1996-11-22
ZN1001.SHF,ZN1001,SHFE,沪锌1001,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-01-16,2010-01-15,201001,2010-01-22
RB1706.SHF,RB1706,SHFE,螺纹钢1706,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-06-16,2017-06-15,201706,2017-06-22
WR1706.SHF,WR1706,SHFE,线材1706,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-06-16,2017-06-15,201706,2017-06-22
AG1706.SHF,AG1706,SHFE,沪银1706,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-06-16,2017-06-15,201706,2017-06-22
PB1706.SHF,PB1706,SHFE,沪铅1706,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-06-16,2017-06-15,201706,2017-06-22
SN1706.SHF,SN1706,SHFE,沪锡1706,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-06-16,2017-06-15,201706,2017-06-22
RU0501.SHF,RU0501,SHFE,橡胶0501,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2004-01-16,2005-01-17,200501,2005-01-24
AL0703.SHF,AL0703,SHFE,沪铝0703,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-03-16,2007-03-15,200703,2007-03-22
RU9703.SHF,RU9703,SHFE,橡胶9703,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-01-16,1997-03-17,199703,1997-03-24
AU1708.SHF,AU1708,SHFE,沪金1708,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2016-07-18,2017-08-15,201708,2017-08-22
BU1701.SHF,BU1701,SHFE,沥青1701,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-07-18,2017-01-16,201701,2017-01-23
HC1707.SHF,HC1707,SHFE,热轧卷板1707,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
SN1707.SHF,SN1707,SHFE,沪锡1707,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
AL1707.SHF,AL1707,SHFE,沪铝1707,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
NI1707.SHF,NI1707,SHFE,沪镍1707,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
AG1707.SHF,AG1707,SHFE,沪银1707,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
CU1707.SHF,CU1707,SHFE,沪铜1707,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
ZN1707.SHF,ZN1707,SHFE,沪锌1707,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-07-18,2017-07-17,201707,2017-07-24
RU9601.SHF,RU9601,SHFE,橡胶9601,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1995-11-02,1996-01-15,199601,1996-01-22
FU1708.SHF,FU1708,SHFE,燃油1708,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-08-01,2017-07-31,201708,2017-08-07
AG1708.SHF,AG1708,SHFE,沪银1708,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-08-16,2017-08-15,201708,2017-08-22
WR1708.SHF,WR1708,SHFE,线材1708,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-08-16,2017-08-15,201708,2017-08-22
PB1708.SHF,PB1708,SHFE,沪铅1708,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-08-16,2017-08-15,201708,2017-08-22
RB1708.SHF,RB1708,SHFE,螺纹钢1708,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-08-16,2017-08-15,201708,2017-08-22
NI1708.SHF,NI1708,SHFE,沪镍1708,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-08-16,2017-08-15,201708,2017-08-22
AU1611.SHF,AU1611,SHFE,沪金1611,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2016-08-16,2016-11-15,201611,2016-11-22
AL9712.SHF,AL9712,SHFE,沪铝9712,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1997-07-14,1997-12-15,199712,1997-12-22
AL1709.SHF,AL1709,SHFE,沪铝1709,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-09-20,2017-09-15,201709,2017-09-22
BU1809.SHF,BU1809,SHFE,沥青1809,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-09-20,2018-09-17,201809,2018-09-25
ZN1709.SHF,ZN1709,SHFE,沪锌1709,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-09-20,2017-09-15,201709,2017-09-22
RU1709.SHF,RU1709,SHFE,橡胶1709,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2016-09-20,2017-09-15,201709,2017-09-22
NI1709.SHF,NI1709,SHFE,沪镍1709,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-09-20,2017-09-15,201709,2017-09-22
AL0109.SHF,AL0109,SHFE,沪铝0109,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2001-04-03,2001-09-17,200109,2001-09-24
RU0104.SHF,RU0104,SHFE,橡胶0104,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2000-07-28,2001-04-16,200104,2001-04-23
CU9707.SHF,CU9707,SHFE,沪铜9707,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1996-11-28,1997-07-15,199707,1997-07-22
AL0304.SHF,AL0304,SHFE,沪铝0304,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2002-09-10,2003-04-15,200304,2003-04-22
RU1710.SHF,RU1710,SHFE,橡胶1710,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2016-10-18,2017-10-16,201710,2017-10-23
AU1701.SHF,AU1701,SHFE,沪金1701,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2016-10-18,2017-01-16,201701,2017-01-23
HC1710.SHF,HC1710,SHFE,热轧卷板1710,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-10-18,2017-10-16,201710,2017-10-23
SN1710.SHF,SN1710,SHFE,沪锡1710,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-10-18,2017-10-16,201710,2017-10-23
FU0610.SHF,FU0610,SHFE,燃油0610,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-10-10,2006-09-29,200610,2006-10-13
CU0202.SHF,CU0202,SHFE,沪铜0202,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2001-06-18,2002-02-19,200202,2002-03-04
FU1711.SHF,FU1711,SHFE,燃油1711,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-01,2017-10-31,201711,2017-11-07
RU0503.SHF,RU0503,SHFE,橡胶0503,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2004-03-16,2005-03-15,200503,2005-03-22
CU9902.SHF,CU9902,SHFE,沪铜9902,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1998-08-03,1999-02-12,199902,1999-03-01
AL1711.SHF,AL1711,SHFE,沪铝1711,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-11-16,2017-11-15,201711,2017-11-22
HC1711.SHF,HC1711,SHFE,热轧卷板1711,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-16,2017-11-15,201711,2017-11-22
ZN1711.SHF,ZN1711,SHFE,沪锌1711,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-11-16,2017-11-15,201711,2017-11-22
AG1711.SHF,AG1711,SHFE,沪银1711,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-11-16,2017-11-15,201711,2017-11-22
NI1711.SHF,NI1711,SHFE,沪镍1711,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2016-11-16,2017-11-15,201711,2017-11-22
AL9512.SHF,AL9512,SHFE,沪铝9512,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1995-07-19,1995-12-15,199512,1995-12-22
FU1712.SHF,FU1712,SHFE,燃油1712,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-01,2017-11-30,201712,2017-12-07
AL0905.SHF,AL0905,SHFE,沪铝0905,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-05-16,2009-05-15,200905,2009-05-22
RU0711.SHF,RU0711,SHFE,橡胶0711,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2006-11-16,2007-11-15,200711,2007-11-22
AL1712.SHF,AL1712,SHFE,沪铝1712,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-12-16,2017-12-15,201712,2017-12-22
AG1712.SHF,AG1712,SHFE,沪银1712,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2016-12-16,2017-12-15,201712,2017-12-22
RB1712.SHF,RB1712,SHFE,螺纹钢1712,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-16,2017-12-15,201712,2017-12-22
BU1812.SHF,BU1812,SHFE,沥青1812,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-12-16,2018-12-17,201812,2018-12-24
CU1712.SHF,CU1712,SHFE,沪铜1712,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2016-12-16,2017-12-15,201712,2017-12-22
HC1712.SHF,HC1712,SHFE,热轧卷板1712,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-16,2017-12-15,201712,2017-12-22
AL0403.SHF,AL0403,SHFE,沪铝0403,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2003-03-18,2004-03-15,200403,2004-03-22
CU0109.SHF,CU0109,SHFE,沪铜0109,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2001-02-21,2001-09-17,200109,2001-09-24
AL0611.SHF,AL0611,SHFE,沪铝0611,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-11-16,2006-11-15,200611,2006-11-22
AL1802.SHF,AL1802,SHFE,沪铝1802,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
CU1802.SHF,CU1802,SHFE,沪铜1802,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
ZN1802.SHF,ZN1802,SHFE,沪锌1802,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
PB1802.SHF,PB1802,SHFE,沪铅1802,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
NI1802.SHF,NI1802,SHFE,沪镍1802,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
SN1802.SHF,SN1802,SHFE,沪锡1802,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2017-02-16,2018-02-09,201802,2018-02-23
BU1708.SHF,BU1708,SHFE,沥青1708,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-02-16,2017-08-15,201708,2017-08-22
AU1705.SHF,AU1705,SHFE,沪金1705,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2017-02-16,2017-05-15,201705,2017-05-22
